char1,char2,filename_bbox_count,xml_content_bbox_count,gross_count,presence,mismatch,keys_filename,key_xml_content,human_key,subject_gender,subject_id,front_back,time,file,file_id
,,,,,,,,,,,,,,,
T,P,4,1,3,1,0,"['GA', 'KK', 'SS']",[],HUMAN,F,2,back,907160318,T_P_F2_GA_F_C_KK_F_S_SS_F_RT_back_0907160318.jpg,8012e179097a2655c706ade1076f0860
S,N,1,1,0,0,0,['GA'],[],HUMAN,M,3,front,905103127,S_N_M3_GA_L_LL_front_0905103127.jpg,51ee28ddeb5f76d2f2b0a745f38c6b84
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['MD'],[],HUMAN,M,3,back,905104023,S_N_M3_MD_R_W_back_0905104023.jpg,108a5348360cb03f15cec224a5e581c7
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['KK', 'GA']",['UNKNOWN'],HUMAN,F,1,front,907091119,S_P_F1_KK_F_S_GA_V_B_front_0907091119.jpg,2ff75a47c6a99c7d6755eaea5427fd24
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,3,front,905095404,S_N_M3_CP_F_RA_KC_V_LA_front_0905095404.jpg,6eeba9b26686350d1c6eef9a49484aa4
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,1,back,903134416,S_N_M1_MD_F_C_SS_V_B_back_0903134416.jpg,5ba1653fe26cb4c4f7b4491bb940b0f6
S,N,1,1,0,0,0,['CL'],[],HUMAN,M,2,back,904125804,S_N_M2_CL_L_LL_back_0904125804.jpg,a5da9cd4f6e9c9c320d76f8cfd28a729
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,3,back,905095708,S_N_M3_CP_F_RT_KC_V_N_back_0905095708.jpg,c0bd59c805171baa27525235ae376976
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,2,back,904102305,S_N_M2_CP_F_LA_KC_V_RA_back_0904102305.jpg,4a348240bce037b08026ca06e84b3874
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['CL', 'LW']",['UNKNOWN'],HUMAN,F,2,front,907151536,S_P_F2_CL_F_LT_LW_V_RL_front_0907151536.jpg,acd0bd339444c9b6b8aaa6db7efa6dca
S,N,1,1,0,0,0,['KK'],[],HUMAN,M,1,back,903154940,S_N_M1_KK_R_RT_back_0903154940.jpg,5b794d06617e5eecf10346b9386710dd
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,3,front,910110319,S_N_F3_LW_F_LT_CL_V_N_front_0910110319.jpg,dfaf286ac53bf99bbbe496286c4588c6
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,3,back,910102953,S_N_F3_CK_F_LL_WB_V_RL_back_0910102953.jpg,e071bfcb3dd807c154fdde1e1a4f060e
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['KC'],[],HUMAN,F,3,back,910150951,S_N_F3_KC_L_LL_back_0910150951.jpg,645c355ece87180c3dac5a051c2e1d38
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,1,back,903153312,S_N_M1_CL_F_LA_LW_V_RL_back_0903153312.jpg,7f42ff49fc2a2f998d5c6eb8c833bb61
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['MD'],[],HUMAN,F,3,back,910111452,S_P_F3_MD_L_LL_back_0910111452.jpg,dcc230aa386950699c10d7d41f609fa3
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,1,back,907094149,S_N_F1_CK_F_LL_WB_V_RL_back_0907094149.jpg,3f989e861706d563cfbcc2c65ea83be8
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['MD'],[],HUMAN,M,2,back,904112649,S_P_M2_MD_L_LT_back_0904112649.jpg,7b729d1571fda3ebd62d97e0f82bf545
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['KC', 'CP']",['UNKNOWN'],HUMAN,M,1,back,903150801,S_P_M1_KC_F_LA_CP_V_N_back_0903150801.jpg,e7d07b9c417d4c10782842393756f2fe
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['WB'],[],HUMAN,F,2,back,907154552,S_N_F2_WB_L_LT_back_0907154552.jpg,9b79cb297ea07962d1fa615d4e84cdb0
S,P,2,2,1,1,1,['WB'],['UNKNOWN'],HUMAN,M,3,front,905104505,S_P_M3_WB_R_W_front_0905104505.jpg,eaf3b222e439f6b74fc474dc70dea780
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,3,front,905090529,S_N_M3_SS_F_C_MD_V_B_front_0905090529.jpg,39027554425c22858ed6103178725f76
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['LW'],['UNKNOWN'],HUMAN,M,3,front,905110343,S_P_M3_LW_R_LA_front_0905110343.jpg,f741ec83a6c29548c8f66853ae789941
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,"['CL', 'LW']",[],HUMAN,M,1,front,903153829,S_P_M1_CL_F_W_LW_V_W_front_0903153829.jpg,f15456cb118fe97aed0d9e32d894d309
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,3,front,905110522,D_N_M3_GA_F_RT_KK_F_LT_front_0905110522.jpg,d384918f1021dd225937486af408cb2b
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['KK'],['UNKNOWN'],HUMAN,F,1,back,907110957,S_P_F1_KK_L_LL_back_0907110957.jpg,85a5fce780207ead68ee4be7835bc2c9
S,N,1,1,0,0,0,['CL'],[],HUMAN,F,2,back,907155144,S_N_F2_CL_L_LL_back_0907155144.jpg,f62d83710070ab6b65c1597c08ef134f
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['KK', 'GA']",['UNKNOWN'],HUMAN,M,3,front,905085817,S_P_M3_KK_F_RT_GA_V_N_front_0905085817.jpg,4ba872d50ff083fbff6adbcd77eb275a
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['CP', 'KC']",['UNKNOWN'],HUMAN,F,3,back,910105004,S_P_F3_CP_F_RL_KC_V_LL_back_0910105004.jpg,049e4939b26eef5cfcee995119252559
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CL'],[],HUMAN,M,3,front,905105808,S_P_M3_CL_R_LL_front_0905105808.jpg,3fda22bed9e169482c897574c975cdae
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,3,back,905091435,S_N_M3_MD_F_LT_SS_V_N_back_0905091435.jpg,bc88a2ab9086e5dfce7a8f300929cf30
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,3,front,910103527,S_N_F3_WB_F_LT_CK_V_N_front_0910103527.jpg,d21547933059c2f1748299ef3bb3aeb6
T,N,1,1,0,0,0,"['LW', 'GA', 'SS']",[],HUMAN,M,3,back,905112625,T_N_M3_LW_V_N_GA_V_N_SS_V_B_back_0905112625.jpg,1e063b2a6027b3a4f6877f728a26f54d
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,1,back,907102816,S_N_F1_LW_F_W_CL_V_N_back_0907102816.jpg,830a23e68db2fa26cfe3826c16547788
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,1,front,907093843,S_N_F1_CK_F_RA_WB_V_B_front_0907093843.jpg,0275a1ea747c8ac1a7420ac6c1a96ebb
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,3,front,905091843,S_N_M3_CK_F_W_WB_V_W_front_0905091843.jpg,58c105353f0e585d6185abdf623a2643
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['SS'],[],HUMAN,F,2,back,907153913,S_N_F2_SS_L_RL_back_0907153913.jpg,95adbc495065109e19daca95716857a7
,,,,,,,,,,,,,,,
D,P,3,1,2,1,0,"['KC', 'CP']",[],HUMAN,M,3,back,905110856,D_P_M3_KC_F_LT_CP_F_RT_back_0905110856.jpg,34f16ce1994298652efa364c5326e980
S,P,2,1,1,1,0,['CL'],[],HUMAN,F,1,back,907113028,S_P_F1_CL_L_LL_back_0907113028.jpg,ff74d9c0aa24698c15d0b39b579477bf
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,3,front,910095738,S_N_F3_KK_F_LT_GA_V_N_front_0910095738.jpg,8fde0982c7782d03a42bce0c92a8c504
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,1,front,903143344,S_N_M1_CK_F_RT_WB_V_B_front_0903143344.jpg,ba7ceac7531d7abab168c2258097f642
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,3,back,910104105,S_N_F3_KC_F_RT_CP_V_N_back_0910104105.jpg,0c1ef798c3cd122b635f034d826f9e4f
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CK'],[],HUMAN,M,1,front,903162208,S_N_M1_CK_R_W_front_0903162208.jpg,913984c4fb6c8d83aa4d66b9639aebfd
S,P,2,1,1,1,0,['MD'],[],HUMAN,M,2,front,904112649,S_P_M2_MD_L_LT_front_0904112649.jpg,e3ded2d4f7cee3609a146870540ecbee
,,,,,,,,,,,,,,,
S,P,2,3,1,1,1,"['GA', 'KK']","['UNKNOWN', 'UNKNOWN']",HUMAN,F,3,back,910095411,S_P_F3_GA_F_RL_KK_V_LL_back_0910095411.jpg,7c149329e77d9fc4de3e0f525a0abde4
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,1,front,903131054,S_N_M1_SS_F_LA_MD_V_RA_front_0903131054.jpg,0b7b1f517011b3e5d0493013d0a14f68
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['KK'],['UNKNOWN'],HUMAN,F,1,back,907111042,S_P_F1_KK_L_RL_back_0907111042.jpg,0779a88bb53b8dd3056dcb2a463e62be
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,2,front,904084656,S_N_M2_GA_F_RL_KK_V_LL_front_0904084656.jpg,f96f3c08a2e7f580b62e3e7a885b28ef
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,1,back,903154352,S_N_M1_LW_F_RA_CL_V_RL_back_0903154352.jpg,a0eeb9dd04334b29af03e2418dadc3ff
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['MD'],[],HUMAN,M,2,front,904112839,S_N_M2_MD_R_RA_front_0904112839.jpg,a3bb48ea3286f7cee154b5344964bc5d
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,3,front,910101110,S_N_F3_SS_F_RA_MD_V_B_front_0910101110.jpg,90cd16325e5aa4318ac2f42f428b003f
S,N,1,1,0,0,0,['KK'],[],HUMAN,F,3,back,910111155,S_N_F3_KK_R_W_back_0910111155.jpg,f819346d730ea509423e6e743ea7a068
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,3,front,905085139,S_N_M3_GA_F_W_KK_V_N_front_0905085139.jpg,2f49d79e568b0678074d35ebda1ec481
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['SS'],[],HUMAN,M,3,back,905103804,S_N_M3_SS_L_RL_back_0905103804.jpg,8b393be39148cd4eca2112173920cd1e
S,N,1,1,0,0,0,['CP'],[],HUMAN,F,2,back,907154931,S_N_F2_CP_L_LL_back_0907154931.jpg,ad214e0f5bbec3d91e4a0cc449d69673
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,1,back,903151753,S_N_M1_KC_F_LT_CP_V_LA_back_0903151753.jpg,5976c890bed6b68719788b1db71541c9
S,P,2,1,1,1,0,['SS'],[],HUMAN,M,1,back,903155508,S_P_M1_SS_R_RT_back_0903155508.jpg,63d94e6f26192fb61778a5b55a52a6a2
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,2,front,907152626,S_N_F2_LW_F_RA_CL_V_RL_front_0907152626.jpg,80fdd4b6615004e4ed8788d12a60a229
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,3,front,910095244,S_N_F3_GA_F_LT_KK_V_N_front_0910095244.jpg,37a5f21b3c536ff2da0f11f4c14be70a
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['SS', 'MD']",['UNKNOWN'],HUMAN,F,3,back,910101221,S_P_F3_SS_F_RT_MD_V_N_back_0910101221.jpg,e9346608b1c949139beaaebf3013b00b
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CK'],[],HUMAN,M,2,front,904112923,S_P_M2_CK_L_LL_front_0904112923.jpg,aae9ce73133b1344777a7cb37eb21dbf
T,N,1,1,0,0,0,"['KC', 'CP', 'CL']",[],HUMAN,M,1,front,903165337,T_N_M1_KC_F_W_CP_F_LT_CL_F_C_front_0903165337.jpg,3fee23109fd57e017a3fd7de7ce31c60
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['SS'],[],HUMAN,M,3,back,905103653,S_P_M3_SS_R_LA_back_0905103653.jpg,313899c0c21d65e58ce75edcedc399c2
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['GA'],['UNKNOWN'],HUMAN,M,3,back,905103027,S_P_M3_GA_R_W_back_0905103027.jpg,d353fa366c697f542a815312344fae0f
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,2,front,907145248,S_N_F2_CK_F_RL_WB_V_LL_front_0907145248.jpg,b9c41fc458d3078f29481b84901e2d95
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,3,back,905100951,S_N_M3_CL_F_LT_LW_V_N_back_0905100951.jpg,3cc34e860456b96bd170fc97f1b915fe
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CL'],[],HUMAN,F,1,front,907112959,S_N_F1_CL_L_LA_front_0907112959.jpg,96e4b4989333c24241e5c48dfe86c05b
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
T,N,1,1,0,0,0,"['LW', 'MD', 'CL']",[],HUMAN,M,2,back,904131623,T_N_M2_LW_F_W_MD_F_LL_CL_F_LT_back_0904131623.jpg,4b6192d72eebd070f10a8df9c151d9c5
S,N,1,1,0,0,0,['KK'],[],HUMAN,M,2,front,904112211,S_N_M2_KK_R_RL_front_0904112211.jpg,e7067ed98d5749106be741303cdd128f
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,1,front,907094952,S_N_F1_WB_F_RL_CK_V_RL_front_0907094952.jpg,da657a9a498c4db6087b09867f252c17
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
T,N,1,1,0,0,0,"['LW', 'GA', 'SS']",[],HUMAN,M,3,front,905112625,T_N_M3_LW_V_N_GA_V_N_SS_V_B_front_0905112625.jpg,d0507bd0511063f5fc49ca8f7938ae7f
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
T,N,1,1,0,0,0,"['KC', 'CP', 'CL']",[],HUMAN,M,2,front,904131503,T_N_M2_KC_F_RA_CP_F_RT_CL_F_LA_front_0904131503.jpg,f4873743465e81b69f8dc9d674ec4832
S,P,2,2,1,1,1,['GA'],['UNKNOWN'],HUMAN,M,2,front,904111945,S_P_M2_GA_L_LL_front_0904111945.jpg,ad068e44b9c351598a15ef3b2e9d6deb
S,N,1,1,0,0,0,['CL'],[],HUMAN,M,2,front,904125804,S_N_M2_CL_L_LL_front_0904125804.jpg,bfa647f5d834a798b36fc7daeee86663
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,1,back,903154218,S_N_M1_LW_F_LT_CL_V_RA_back_0903154218.jpg,afd0aa5d6c2e77b14e296af68dceed70
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,2,back,907143845,S_N_F2_KK_F_RL_GA_V_N_back_0907143845.jpg,df7c35d61609357e2572b27b8252b1b1
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,3,back,910103139,S_N_F3_CK_F_RL_WB_V_LL_back_0910103139.jpg,d638568a627ff88bc37099dd8f1ac292
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,2,front,904092802,S_N_M2_SS_F_LA_MD_V_RA_front_0904092802.jpg,edcdbf3a577b6a01b3e9a5e88e1ac74a
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CP'],[],HUMAN,M,1,front,903163039,S_N_M1_CP_R_RT_front_0903163039.jpg,6e66ea09fefd0ee625bd2af41d09339d
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CL'],[],HUMAN,F,1,back,907113044,S_N_F1_CL_L_LL_back_0907113044.jpg,3449451f2d34c663f3595ff8880e2b13
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CP'],[],HUMAN,M,3,back,905105617,S_N_M3_CP_R_W_back_0905105617.jpg,01036021aec9c405744127aada7c2086
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['KC', 'CP']",['UNKNOWN'],HUMAN,F,3,front,910104047,S_P_F3_KC_F_RT_CP_V_N_front_0910104047.jpg,6433180e1f457db3406636a81dda7c87
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,"['LW', 'CL']",[],HUMAN,F,1,back,907103018,S_P_F1_LW_F_RL_CL_V_RL_back_0907103018.jpg,1e31582c5bd5f1e7e2126f1efadffe47
S,P,2,2,1,1,1,"['CL', 'LW']",['UNKNOWN'],HUMAN,F,3,front,910105239,S_P_F3_CL_F_RA_LW_V_B_front_0910105239.jpg,f7d44f2d10020a1c552359d1805c2216
S,P,2,1,1,1,0,['CP'],[],HUMAN,F,2,back,907155022,S_P_F2_CP_R_LL_back_0907155022.jpg,8c53baad3fe5df8d5032d295558a9fc9
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CK'],[],HUMAN,M,3,front,905104326,S_N_M3_CK_R_W_front_0905104326.jpg,74e8a80149799aaadaa74d1559eae43b
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,1,back,903151629,S_N_M1_KC_F_RT_CP_V_RA_back_0903151629.jpg,35f5058c5cd749962acaa4928a712dfa
S,N,1,1,0,0,0,['CK'],[],HUMAN,F,2,back,907154515,S_N_F2_CK_R_RL_back_0907154515.jpg,c272b6c6811ae49ba609f4516d6e4d3d
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,3,front,910102354,S_N_F3_MD_F_LL_SS_V_RL_front_0910102354.jpg,6e258258683c3147e2961e98308d9ebe
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,3,front,910105416,S_N_F3_CL_F_RT_LW_V_N_front_0910105416.jpg,3e208fd7dd0e76efd75f940d88d608f1
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,1,front,907101309,S_N_F1_CP_F_RT_KC_V_B_front_0907101309.jpg,feb5f6debfe7def6db8ff0f9a8c74bcc
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['KK'],[],HUMAN,M,1,front,903155031,S_N_M1_KK_L_W_front_0903155031.jpg,1df8a725bab32569bda7c74414947ced
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,2,back,907144110,S_N_F2_SS_F_RT_MD_V_N_back_0907144110.jpg,0a7c17e1bc50523222771ffb6eef1179
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,2,back,907151636,S_N_F2_CL_F_RL_LW_V_RL_back_0907151636.jpg,326f086da8138c1c9504bba975c13b93
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['SS', 'MD']",['UNKNOWN'],HUMAN,M,3,front,905090632,S_P_M3_SS_F_W_MD_V_W_front_0905090632.jpg,bfe0c2a8c89896b76f81eb18075c5f61
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,2,front,907143716,S_N_F2_KK_F_C_GA_V_W_front_0907143716.jpg,773d1960406e98331e8b25b10f69432b
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['CK', 'WB']",['UNKNOWN'],HUMAN,M,2,back,904100447,S_P_M2_CK_F_LA_WB_V_B_back_0904100447.jpg,ca821792eb5fb4b145b20939da9ccf12
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CK'],[],HUMAN,M,2,back,904113041,S_P_M2_CK_L_LA_back_0904113041.jpg,70d401370152ffcf4e26737dd57290d3
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,3,front,910105259,S_N_F3_CL_F_RA_LW_V_B_front_0910105259.jpg,6d11522262390153abb81fc6913ab228
D,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,1,back,903164750,D_N_M1_CL_F_RA_LW_R_RT_back_0903164750.jpg,7af9d7ad94b2c95a991eb7b84c0bda5f
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['KC'],[],HUMAN,M,2,back,904125454,S_P_M2_KC_L_LT_back_0904125454.jpg,174c0f5342e782716cc9e8caffb65911
S,P,2,2,1,1,1,"['CK', 'WB']",['UNKNOWN'],HUMAN,M,2,back,904101012,S_P_M2_CK_F_W_WB_V_W_back_0904101012.jpg,75e3b43f6b453743cd391d957093261b
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,3,front,905085249,S_N_M3_GA_F_RT_KK_V_N_front_0905085249.jpg,52344392a38a0362642c8f1800ae6c77
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,1,back,903124246,S_N_M1_GA_F_C_KK_V_B_back_0903124246.jpg,5f32096c3812c48eaf1eff033e6e2e91
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,3,front,905095253,S_N_M3_KC_F_RL_CP_V_LL_front_0905095253.jpg,ae591f8d7a6214a9ad5a443bf342f6be
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['KK'],[],HUMAN,F,1,back,907111012,S_N_F1_KK_L_LL_back_0907111012.jpg,4dbf6a462693eedc104031686aab326b
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
T,P,4,1,3,1,0,"['LW', 'MD', 'CL']",[],HUMAN,M,2,back,904131603,T_P_M2_LW_F_W_MD_F_LL_CL_F_LT_back_0904131603.jpg,46ca1e5608f3bbfc635f9193af5bef49
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,3,front,910095340,S_N_F3_GA_F_LL_KK_V_RL_front_0910095340.jpg,135ae0c494cf5faa8d929e78b7844ba3
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,1,back,907101104,S_N_F1_CP_F_RL_KC_V_RL_back_0907101104.jpg,1193bf822f1d0c46c1d3913a36a33876
S,P,2,1,1,1,0,['LW'],[],HUMAN,F,3,back,910151521,S_P_F3_LW_R_LL_back_0910151521.jpg,7b92d00e0a66c9bfb2abf29659af0862
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CK'],[],HUMAN,F,2,front,907154426,S_P_F2_CK_L_LL_front_0907154426.jpg,500aa15044d5d3b637cb0172d65133ae
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,3,front,910102440,S_N_F3_MD_F_RL_SS_V_LL_front_0910102440.jpg,be32252a42c827e3d3432d3deee00469
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,"['CL', 'LW']",[],HUMAN,M,2,front,904110117,S_P_M2_CL_F_RL_LW_V_LL_front_0904110117.jpg,87d888bb20d89d53c2daa2d9d4c9ce5a
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,"['MD', 'SS']",[],HUMAN,M,3,front,905091540,S_P_M3_MD_F_RL_SS_V_LL_front_0905091540.jpg,39c2c2798dcdd65efabaad865a8ba075
D,P,3,1,2,1,0,"['KC', 'CP']",[],HUMAN,F,3,front,910151943,D_P_F3_KC_V_LL_CP_V_RL_front_0910151943.jpg,dedc039beaa60e51448b13eb0849576f
,,,,,,,,,,,,,,,
